,基金代码,基金简称,2021-07-14-单位净值,2021-07-14-累计净值,2021-07-13-单位净值,2021-07-13-累计净值,日增长值,日增长率,申购状态,赎回状态,手续费
7078,410001,华富竞争力优选混合,1.6962,3.8484,1.7096,3.8729,-0.0134,-0.78,开放申购,开放赎回,0.15%
7079,002317,招商睿逸混合,1.5320,1.5320,1.5440,1.5440,-0.0120,-0.78,开放申购,开放赎回,0.15%
7080,004870,融通创业板指数C,1.5190,1.6240,1.5310,1.6360,-0.0120,-0.78,开放申购,开放赎回,0.00%
7081,005998,嘉实深证基本面120联接C,1.5127,1.5127,1.5246,1.5246,-0.0119,-0.78,开放申购,开放赎回,0.00%
7082,005844,东方人工智能主题混合,1.4168,1.4168,1.4279,1.4279,-0.0111,-0.78,开放申购,开放赎回,0.15%
7083,005170,华泰保兴策略精选C,1.3432,1.5832,1.3538,1.5938,-0.0106,-0.78,开放申购,开放赎回,0.00%
7084,001283,红塔红土盛金新动力混合A,1.3429,1.6719,1.3534,1.6824,-0.0105,-0.78,开放申购,开放赎回,0.10%
7085,001284,红塔红土盛金新动力混合C,1.3347,1.5767,1.3452,1.5872,-0.0105,-0.78,开放申购,开放赎回,0.00%
7086,009740,博时研究臻选持有期混合A,1.2950,1.2950,1.3052,1.3052,-0.0102,-0.78,开放申购,暂停赎回,0.12%
7087,010112,广发研究精选股票A,1.0287,1.0287,1.0368,1.0368,-0.0081,-0.78,开放申购,开放赎回,0.15%
7088,011164,富国兴远优选12个月持有混合A,1.0007,1.0007,1.0086,1.0086,-0.0079,-0.78,开放申购,暂停赎回,0.15%
7089,011165,富国兴远优选12个月持有混合C,0.9985,0.9985,1.0064,1.0064,-0.0079,-0.78,开放申购,暂停赎回,0.00%
7090,001409,工银互联网加股票,0.7590,0.7590,0.7650,0.7650,-0.0060,-0.78,开放申购,开放赎回,0.15%
7091,163412,兴全轻资产混合(LOF),3.8740,6.4380,3.9050,6.4690,-0.0310,-0.79,开放申购,开放赎回,0.15%
7092,162703,广发小盘成长混合(LOF)A,3.4997,6.0754,3.5277,6.1034,-0.0280,-0.79,开放申购,开放赎回,0.15%
7093,009132,广发小盘成长混合(LOF)C,3.4904,3.7188,3.5183,3.7467,-0.0279,-0.79,开放申购,开放赎回,0.00%
7094,001888,中欧盛世成长混合(LOF)E,2.7110,3.94,2.7325,3.9615,-0.0215,-0.79,开放申购,开放赎回,1.50%
7095,166011,中欧盛世成长混合(LOF)A,2.6996,3.9286,2.7210,3.95,-0.0214,-0.79,开放申购,开放赎回,0.15%
7096,004233,中欧盛世成长混合(LOF)C,2.6293,2.6293,2.6502,2.6502,-0.0209,-0.79,开放申购,开放赎回,0.00%
7097,001579,国泰大农业股票,2.3710,2.3710,2.39,2.39,-0.0190,-0.79,开放申购,开放赎回,0.15%
7098,519935,长信创新驱动股票,2.14,2.14,2.1570,2.1570,-0.0170,-0.79,开放申购,开放赎回,0.15%
7099,007750,广发优势增长股票,1.9892,1.9892,2.0050,2.0050,-0.0158,-0.79,开放申购,开放赎回,0.15%
7100,005965,安信中证500指数增强A,1.9836,1.9836,1.9994,1.9994,-0.0158,-0.79,开放申购,开放赎回,0.12%
7101,005966,安信中证500指数增强C,1.9628,1.9628,1.9785,1.9785,-0.0157,-0.79,开放申购,开放赎回,0.00%
7102,002746,汇添富多策略定开混合,1.8950,1.8950,1.91,1.91,-0.0150,-0.79,暂停申购,暂停赎回,0.15%
7103,005244,国泰聚优价值灵活配置混合A,1.8893,1.8893,1.9044,1.9044,-0.0151,-0.79,开放申购,开放赎回,0.15%
7104,001301,大成睿景灵活配置混合C,1.8820,1.8820,1.8970,1.8970,-0.0150,-0.79,开放申购,开放赎回,0.00%
7105,001256,泓德优选成长混合,1.8797,2.1327,1.8946,2.1476,-0.0149,-0.79,开放申购,开放赎回,0.15%
7106,519756,交银国企改革灵活配置混合,1.7550,1.7550,1.7690,1.7690,-0.0140,-0.79,开放申购,开放赎回,0.15%
7107,002233,工银丰收回报灵活配置混合C,1.7550,1.7550,1.7690,1.7690,-0.0140,-0.79,限大额,开放赎回,0.00%
7108,005569,中融智选红利股票A,1.7543,1.7543,1.7682,1.7682,-0.0139,-0.79,开放申购,开放赎回,0.15%
7109,005570,中融智选红利股票C,1.7283,1.7283,1.7420,1.7420,-0.0137,-0.79,开放申购,开放赎回,0.00%
7110,006748,富国中证价值ETF联接A,1.6789,1.6789,1.6923,1.6923,-0.0134,-0.79,开放申购,开放赎回,0.12%
7111,007191,富国中证价值ETF联接C,1.6625,1.6625,1.6757,1.6757,-0.0132,-0.79,开放申购,开放赎回,0.00%
7112,000767,华富国泰民安灵活配置混合,1.6420,1.6920,1.6550,1.7050,-0.0130,-0.79,开放申购,开放赎回,0.15%
7113,009059,南方沪深300增强A,1.4931,1.4931,1.5050,1.5050,-0.0119,-0.79,开放申购,开放赎回,0.12%
7114,009060,南方沪深300增强C,1.4858,1.4858,1.4976,1.4976,-0.0118,-0.79,开放申购,开放赎回,0.00%
7115,005064,广发中证全指家用电器指数C,1.4635,1.4635,1.4751,1.4751,-0.0116,-0.79,开放申购,开放赎回,0.00%
7116,161612,融通深证成份指数A,1.3850,1.4280,1.3960,1.4390,-0.0110,-0.79,开放申购,开放赎回,0.12%
7117,005169,华泰保兴策略精选A,1.3628,1.6028,1.3736,1.6136,-0.0108,-0.79,开放申购,开放赎回,0.15%
7118,006656,方正富邦中证500ETF联接A,1.3231,1.3231,1.3337,1.3337,-0.0106,-0.79,开放申购,开放赎回,0.12%
7119,009741,博时研究臻选持有期混合C,1.2883,1.2883,1.2985,1.2985,-0.0102,-0.79,开放申购,暂停赎回,0.00%
7120,010284,长城价值成长六个月持有期混合A,1.0779,1.0779,1.0865,1.0865,-0.0086,-0.79,开放申购,开放赎回,0.15%
7121,010285,长城价值成长六个月持有期混合C,1.0751,1.0751,1.0837,1.0837,-0.0086,-0.79,开放申购,开放赎回,0.00%
7122,011487,博时创新精选混合C,1.0739,1.0739,1.0824,1.0824,-0.0085,-0.79,开放申购,开放赎回,0.00%
7123,011377,创金合信积极成长股票A,1.0633,1.0633,1.0718,1.0718,-0.0085,-0.79,开放申购,开放赎回,0.15%
7124,000743,红塔红土盛世普益混合发起式,1.0613,1.7693,1.0698,1.7778,-0.0085,-0.79,限大额,开放赎回,0.08%
7125,010843,富国天润回报混合A,1.0506,1.0506,1.0590,1.0590,-0.0084,-0.79,开放申购,开放赎回,0.10%
7126,010844,富国天润回报混合C,1.0502,1.0502,1.0586,1.0586,-0.0084,-0.79,开放申购,开放赎回,0.00%
7127,001455,景顺长城中证500ETF联接,1.0060,1.0060,1.0140,1.0140,-0.0080,-0.79,开放申购,开放赎回,0.12%
7128,160607,鹏华价值优势混合(LOF),1.0010,5.8090,1.0090,5.8320,-0.0080,-0.79,开放申购,开放赎回,0.15%
7129,010948,中欧嘉选混合C,0.9837,0.9837,0.9915,0.9915,-0.0078,-0.79,开放申购,开放赎回,0.00%
7130,010724,中欧价值成长混合C,0.9625,0.9625,0.9702,0.9702,-0.0077,-0.79,开放申购,开放赎回,0.00%
7131,000003,中海可转债债券A,0.8760,1.0860,0.8830,1.0930,-0.0070,-0.79,开放申购,开放赎回,0.08%
7132,580008,东吴新产业精选股票A,3.7957,3.7957,3.8263,3.8263,-0.0306,-0.80,开放申购,开放赎回,0.15%
7133,011470,东吴新产业精选股票C,3.7926,3.7926,3.8232,3.8232,-0.0306,-0.80,开放申购,开放赎回,0.00%
7134,000029,富国宏观策略灵活配置混合,3.47,3.6650,3.4980,3.6930,-0.0280,-0.80,开放申购,开放赎回,0.15%
7135,481013,工银消费服务混合A,2.9670,3.3160,2.9910,3.34,-0.0240,-0.80,开放申购,开放赎回,0.15%
7136,011475,工银消费服务混合C,2.9620,2.9620,2.9860,2.9860,-0.0240,-0.80,开放申购,开放赎回,0.00%
7137,006363,建信深证基本面60ETF联接C,2.8837,2.8837,2.9071,2.9071,-0.0234,-0.80,开放申购,开放赎回,0.00%
7138,002851,南方品质混合,2.3470,2.3470,2.3660,2.3660,-0.0190,-0.80,开放申购,开放赎回,0.15%
7139,200016,长城稳健成长灵活配置混合,2.1561,3.3216,2.1734,3.3482,-0.0173,-0.80,开放申购,开放赎回,0.15%
7140,010349,诺安低碳经济股票C,1.9780,1.9780,1.9940,1.9940,-0.0160,-0.80,开放申购,开放赎回,0.00%
7141,450008,国富沪深300指数增强,1.87,2.2130,1.8850,2.2280,-0.0150,-0.80,限大额,开放赎回,0.12%
7142,005245,国泰聚优价值灵活配置混合C,1.8547,1.8547,1.8696,1.8696,-0.0149,-0.80,开放申购,开放赎回,0.00%
7143,080007,长盛同鑫行业配置混合A,1.7350,1.7660,1.7490,1.78,-0.0140,-0.80,开放申购,开放赎回,0.12%
7144,010991,长盛同鑫行业配置混合C,1.7280,1.7280,1.7420,1.7420,-0.0140,-0.80,开放申购,开放赎回,0.00%
7145,007893,平安估值精选混合A,1.6831,1.6831,1.6966,1.6966,-0.0135,-0.80,开放申购,开放赎回,0.15%
7146,004737,富国新优享灵活配置混合A,1.6691,1.6691,1.6826,1.6826,-0.0135,-0.80,限大额,开放赎回,0.08%
7147,007894,平安估值精选混合C,1.6667,1.6667,1.6801,1.6801,-0.0134,-0.80,开放申购,开放赎回,0.00%
7148,004747,富国新优享灵活配置混合C,1.6272,1.6272,1.6404,1.6404,-0.0132,-0.80,限大额,开放赎回,0.00%
7149,001877,宝盈国家安全沪港深股票,1.4890,1.4890,1.5010,1.5010,-0.0120,-0.80,开放申购,开放赎回,0.15%
7150,007028,易方达中证500ETF联接A,1.4825,1.4825,1.4945,1.4945,-0.0120,-0.80,开放申购,开放赎回,0.05%
7151,007029,易方达中证500ETF联接C,1.4786,1.4786,1.4905,1.4905,-0.0119,-0.80,开放申购,开放赎回,0.00%
7152,005063,广发中证全指家用电器指数A,1.4711,1.4711,1.4829,1.4829,-0.0118,-0.80,开放申购,开放赎回,0.12%
7153,008713,国泰中证全指家用电器ETF联接A,1.4149,1.4149,1.4263,1.4263,-0.0114,-0.80,开放申购,开放赎回,0.10%
7154,008714,国泰中证全指家用电器ETF联接C,1.4096,1.4096,1.4209,1.4209,-0.0113,-0.80,开放申购,开放赎回,0.00%
7155,001319,农银信息传媒股票,1.3395,1.3395,1.3503,1.3503,-0.0108,-0.80,开放申购,开放赎回,0.15%
7156,008258,中银证券中证500ETF联接A,1.3254,1.3254,1.3361,1.3361,-0.0107,-0.80,开放申购,开放赎回,0.12%
7157,006657,方正富邦中证500ETF联接C,1.3078,1.3078,1.3183,1.3183,-0.0105,-0.80,开放申购,开放赎回,0.00%
7158,162510,国联安中小综指(LOF),1.1220,1.91,1.1310,1.9190,-0.0090,-0.80,开放申购,开放赎回,0.12%
7159,010148,浙商智选经济动能混合A,1.1171,1.1171,1.1261,1.1261,-0.0090,-0.80,开放申购,开放赎回,0.12%
7160,010149,浙商智选经济动能混合C,1.1151,1.1151,1.1241,1.1241,-0.0090,-0.80,开放申购,开放赎回,0.00%
7161,009782,富国兴泉回报12个月持有期混合A,1.1003,1.1003,1.1092,1.1092,-0.0089,-0.80,开放申购,开放赎回,0.15%
7162,011378,创金合信积极成长股票C,1.0610,1.0610,1.0696,1.0696,-0.0086,-0.80,开放申购,开放赎回,0.00%
7163,011160,富国质量成长6个月持有混合A,1.0488,1.0488,1.0573,1.0573,-0.0085,-0.80,开放申购,暂停赎回,0.15%
7164,011161,富国质量成长6个月持有混合C,1.0469,1.0469,1.0553,1.0553,-0.0084,-0.80,开放申购,暂停赎回,0.00%
7165,010723,中欧价值成长混合A,0.9669,0.9669,0.9747,0.9747,-0.0078,-0.80,开放申购,开放赎回,0.15%
7166,006087,华泰柏瑞中证500ETF联接C,0.8391,0.8391,0.8459,0.8459,-0.0068,-0.80,开放申购,开放赎回,0.00%
7167,110001,易方达平稳增长混合,5.2410,6.5760,5.2840,6.6190,-0.0430,-0.81,开放申购,开放赎回,0.15%
7168,000263,工银信息产业混合A,4.8050,5.0820,4.8440,5.1210,-0.0390,-0.81,开放申购,开放赎回,0.15%
7169,011474,工银信息产业混合C,4.7960,4.7960,4.8350,4.8350,-0.0390,-0.81,开放申购,开放赎回,0.00%
7170,530015,建信深证基本面60ETF联接A,2.8985,2.8985,2.9221,2.9221,-0.0236,-0.81,开放申购,开放赎回,0.15%
7171,001112,东方红中国优势混合,2.58,2.58,2.6010,2.6010,-0.0210,-0.81,开放申购,开放赎回,1.50%
7172,166802,浙商沪深300指数增强,2.1671,2.3221,2.1848,2.3398,-0.0177,-0.81,限大额,开放赎回,0.15%
7173,000423,前海开源事件驱动混合A,2.0860,2.0860,2.1030,2.1030,-0.0170,-0.81,开放申购,开放赎回,0.15%
7174,006160,博道启航混合A,2.0071,2.0071,2.0235,2.0235,-0.0164,-0.81,开放申购,开放赎回,0.15%
7175,519224,海富通欣荣混合A,1.9869,1.9869,2.0032,2.0032,-0.0163,-0.81,限大额,开放赎回,0.08%
7176,519223,海富通欣荣混合C,1.9847,1.9847,2.0010,2.0010,-0.0163,-0.81,限大额,开放赎回,0.00%
7177,006161,博道启航混合C,1.9778,1.9778,1.9940,1.9940,-0.0162,-0.81,开放申购,开放赎回,0.00%
7178,002216,易方达量化策略A,1.9610,1.9610,1.9770,1.9770,-0.0160,-0.81,开放申购,开放赎回,0.15%
7179,001278,前海开源清洁能源混合A,1.9580,2.3180,1.9740,2.3340,-0.0160,-0.81,开放申购,开放赎回,0.15%
7180,002360,前海开源清洁能源混合C,1.9520,2.3120,1.9680,2.3280,-0.0160,-0.81,开放申购,开放赎回,0.15%
7181,001837,前海开源沪港深蓝筹精选混合A,1.93,2.0910,1.9457,2.1067,-0.0157,-0.81,开放申购,开放赎回,0.15%
7182,070017,嘉实量化阿尔法混合,1.8420,2.4660,1.8570,2.4810,-0.0150,-0.81,开放申购,开放赎回,0.15%
7183,000971,诺安新经济股票,1.8410,1.8410,1.8560,1.8560,-0.0150,-0.81,开放申购,开放赎回,0.15%
7184,001307,中欧永裕混合C,1.8260,1.8260,1.8410,1.8410,-0.0150,-0.81,开放申购,开放赎回,0.00%
7185,160119,南方中证500ETF联接A,1.8149,1.9149,1.8297,1.9297,-0.0148,-0.81,开放申购,开放赎回,0.12%
7186,004348,南方中证500ETF联接C,1.7920,1.8920,1.8066,1.9066,-0.0146,-0.81,开放申购,开放赎回,0.00%
7187,610001,信达澳银领先增长混合,1.7592,2.3113,1.7735,2.3256,-0.0143,-0.81,开放申购,开放赎回,0.15%
7188,501054,东方红睿泽三年定开混合A,1.7112,2.0112,1.7252,2.0252,-0.0140,-0.81,暂停申购,暂停赎回,1.50%
7189,165511,中信保诚中证500指数(LOF),1.7090,2.06,1.7230,2.0670,-0.0140,-0.81,限大额,开放赎回,0.12%
7190,011032,东方红睿泽三年定开混合C,1.7082,1.7082,1.7221,1.7221,-0.0139,-0.81,暂停申购,暂停赎回,0.00%
7191,007806,建信MSCI中国A股指数增强A,1.6719,1.7059,1.6856,1.7196,-0.0137,-0.81,开放申购,开放赎回,0.15%
7192,002358,国投瑞银瑞祥A,1.6341,1.6341,1.6474,1.6474,-0.0133,-0.81,开放申购,开放赎回,0.15%
7193,011616,国投瑞银瑞祥C,1.6336,1.6336,1.6470,1.6470,-0.0134,-0.81,开放申购,开放赎回,0.00%
7194,003241,创金合信量化发现混合A,1.5698,1.5698,1.5826,1.5826,-0.0128,-0.81,开放申购,开放赎回,0.15%
7195,006215,平安500ETF联接C,1.5216,1.5216,1.5341,1.5341,-0.0125,-0.81,开放申购,开放赎回,0.00%
7196,003242,创金合信量化发现混合C,1.5095,1.5095,1.5218,1.5218,-0.0123,-0.81,开放申购,开放赎回,0.00%
7197,008259,中银证券中证500ETF联接C,1.3222,1.3222,1.3330,1.3330,-0.0108,-0.81,开放申购,开放赎回,0.00%
7198,007885,中融中证500ETF联接A,1.2977,1.2977,1.3083,1.3083,-0.0106,-0.81,开放申购,开放赎回,0.10%
7199,007886,中融中证500ETF联接C,1.2944,1.2944,1.3050,1.3050,-0.0106,-0.81,开放申购,开放赎回,0.00%
7200,009776,中欧阿尔法混合A,1.2635,1.2635,1.2738,1.2738,-0.0103,-0.81,开放申购,开放赎回,0.15%
7201,009863,富国创新趋势股票,1.2582,1.2582,1.2685,1.2685,-0.0103,-0.81,开放申购,开放赎回,0.15%
7202,009777,中欧阿尔法混合C,1.2578,1.2578,1.2681,1.2681,-0.0103,-0.81,开放申购,开放赎回,0.00%
7203,000962,天弘中证500ETF联接A,1.2482,1.2482,1.2584,1.2584,-0.0102,-0.81,开放申购,开放赎回,0.10%
7204,501036,汇添富中证500A,1.2231,1.2231,1.2331,1.2331,-0.01,-0.81,开放申购,开放赎回,0.08%
7205,501037,汇添富中证500C,1.2124,1.2124,1.2223,1.2223,-0.0099,-0.81,开放申购,开放赎回,0.00%
7206,010157,汇安中证500增强A,1.1077,1.1077,1.1168,1.1168,-0.0091,-0.81,开放申购,开放赎回,0.12%
7207,009783,富国兴泉回报12个月持有期混合C,1.0953,1.0953,1.1042,1.1042,-0.0089,-0.81,开放申购,开放赎回,0.00%
7208,008326,东财中证通信A,1.0547,1.0547,1.0633,1.0633,-0.0086,-0.81,开放申购,开放赎回,0.10%
7209,008327,东财中证通信C,1.0507,1.0507,1.0593,1.0593,-0.0086,-0.81,开放申购,开放赎回,0.00%
7210,011585,博时产业慧选混合A,1.0364,1.0364,1.0449,1.0449,-0.0085,-0.81,开放申购,开放赎回,0.15%
7211,010885,长盛优势企业精选混合A,1.0238,1.0238,1.0322,1.0322,-0.0084,-0.81,开放申购,开放赎回,0.15%
7212,012711,前海开源沪港深蓝筹精选混合C,1.0175,1.0175,1.0258,1.0258,-0.0083,-0.81,开放申购,开放赎回,0.00%
7213,001214,华泰柏瑞中证500ETF联接A,0.8359,0.8359,0.8427,0.8427,-0.0068,-0.81,开放申购,开放赎回,0.10%
7214,163109,申万菱信深证成份指数(LOF),0.7827,1.0010,0.7891,1.0074,-0.0064,-0.81,开放申购,开放赎回,0.12%
7215,006382,华夏中证500ETF联接C,0.77,0.77,0.7763,0.7763,-0.0063,-0.81,开放申购,开放赎回,0.00%
7216,001241,国寿安保中证500ETF联接,0.6869,0.6869,0.6925,0.6925,-0.0056,-0.81,开放申购,开放赎回,0.12%
7217,011309,富国消费主题混合C,3.1510,3.1510,3.1770,3.1770,-0.0260,-0.82,开放申购,开放赎回,0.00%
7218,501046,财通多策略福鑫定开混合,2.7439,2.7439,2.7666,2.7666,-0.0227,-0.82,暂停申购,暂停赎回,0.15%
7219,163110,申万菱信量化小盘股票,2.3358,3.4194,2.3552,3.4388,-0.0194,-0.82,开放申购,开放赎回,0.15%
7220,002217,易方达量化策略C,1.9270,1.9270,1.9430,1.9430,-0.0160,-0.82,开放申购,开放赎回,0.00%
7221,160616,鹏华中证500指数(LOF)A,1.8110,1.8110,1.8260,1.8260,-0.0150,-0.82,开放申购,开放赎回,0.12%
7222,005262,鑫元欣享灵活配置混合A,1.7346,1.8296,1.7490,1.8440,-0.0144,-0.82,开放申购,开放赎回,0.12%
7223,001900,诺安精选价值混合,1.6947,1.6947,1.7087,1.7087,-0.0140,-0.82,开放申购,开放赎回,0.15%
7224,007807,建信MSCI中国A股指数增强C,1.6608,1.6948,1.6745,1.7085,-0.0137,-0.82,开放申购,开放赎回,0.00%
7225,004606,上投摩根优选多因子股票,1.5485,1.5485,1.5613,1.5613,-0.0128,-0.82,开放申购,开放赎回,0.15%
7226,006214,平安500ETF联接A,1.5260,1.5260,1.5386,1.5386,-0.0126,-0.82,开放申购,开放赎回,0.10%
7227,008185,诺安研究优选混合,1.4344,1.4344,1.4462,1.4462,-0.0118,-0.82,开放申购,开放赎回,0.15%
7228,005583,易方达港股通红利混合,1.2859,1.2859,1.2965,1.2965,-0.0106,-0.82,开放申购,开放赎回,0.15%
7229,005919,天弘中证500ETF联接C,1.2710,1.2710,1.2815,1.2815,-0.0105,-0.82,开放申购,开放赎回,0.00%
7230,005537,中航新起航灵活配置混合A,1.2552,1.2552,1.2656,1.2656,-0.0104,-0.82,开放申购,开放赎回,0.10%
7231,164809,工银中证500ETF联接A,1.2431,1.5753,1.2534,1.5856,-0.0103,-0.82,限大额,开放赎回,0.10%
7232,007223,工银中证500ETF联接C,1.2389,1.2389,1.2492,1.2492,-0.0103,-0.82,开放申购,开放赎回,0.00%
7233,008134,鹏华优选价值股票,1.2386,1.2386,1.2488,1.2488,-0.0102,-0.82,开放申购,开放赎回,0.15%
7234,001088,华宝国策导向混合,1.2140,1.2140,1.2240,1.2240,-0.01,-0.82,开放申购,开放赎回,0.15%
7235,010158,汇安中证500增强C,1.1047,1.1047,1.1138,1.1138,-0.0091,-0.82,开放申购,开放赎回,0.00%
7236,010115,易方达远见成长混合A,1.05,1.05,1.0587,1.0587,-0.0087,-0.82,开放申购,开放赎回,0.15%
7237,011412,易方达远见成长混合C,1.0485,1.0485,1.0572,1.0572,-0.0087,-0.82,开放申购,开放赎回,0.00%
7238,011586,博时产业慧选混合C,1.0338,1.0338,1.0423,1.0423,-0.0085,-0.82,开放申购,开放赎回,0.00%
7239,010886,长盛优势企业精选混合C,1.0220,1.0220,1.0304,1.0304,-0.0084,-0.82,开放申购,开放赎回,0.00%
7240,001052,华夏中证500ETF联接A,0.7783,0.7783,0.7847,0.7847,-0.0064,-0.82,开放申购,开放赎回,0.12%
7241,006366,兴业安保优选混合,3.0170,3.0170,3.0423,3.0423,-0.0253,-0.83,开放申购,开放赎回,0.15%
7242,000368,汇添富沪深300安中指数,2.4763,2.4763,2.4969,2.4969,-0.0206,-0.83,开放申购,开放赎回,0.12%
7243,001490,汇添富国企创新股票,2.3910,2.3910,2.4110,2.4110,-0.02,-0.83,开放申购,开放赎回,0.15%
7244,005730,国泰江源优势精选混合A,2.1873,2.1873,2.2057,2.2057,-0.0184,-0.83,开放申购,开放赎回,0.15%
7245,011325,国泰江源优势精选混合C,2.1837,2.1837,2.2020,2.2020,-0.0183,-0.83,开放申购,开放赎回,0.00%
7246,470068,汇添富深证300ETF联接,2.0874,2.0874,2.1048,2.1048,-0.0174,-0.83,开放申购,开放赎回,0.10%
7247,005225,广发量化多因子混合,1.9692,1.9692,1.9857,1.9857,-0.0165,-0.83,限大额,开放赎回,0.15%
7248,001306,中欧永裕混合A,1.9160,1.9160,1.9320,1.9320,-0.0160,-0.83,开放申购,开放赎回,0.15%
7249,006938,鹏华中证500指数(LOF)C,1.9070,1.9070,1.9230,1.9230,-0.0160,-0.83,开放申购,开放赎回,0.00%
7250,660011,农银中证500指数,1.7286,1.7286,1.7430,1.7430,-0.0144,-0.83,开放申购,开放赎回,0.15%
7251,005263,鑫元欣享灵活配置混合C,1.7281,1.8081,1.7425,1.8225,-0.0144,-0.83,开放申购,开放赎回,0.00%
7252,002802,广发东财大数据混合,1.6974,1.6974,1.7116,1.7116,-0.0142,-0.83,开放申购,开放赎回,0.12%
7253,005674,诺德消费升级混合,1.6885,1.6885,1.7027,1.7027,-0.0142,-0.83,开放申购,开放赎回,0.15%
7254,162711,广发中证500ETF联接A,1.5428,1.5428,1.5557,1.5557,-0.0129,-0.83,开放申购,开放赎回,0.12%
7255,460220,华泰柏瑞上证中小盘ETF联接,1.5071,1.5071,1.5197,1.5197,-0.0126,-0.83,开放申购,开放赎回,0.15%
7256,502013,长盛中证申万一带一路指数(LOF),1.4739,1.4739,1.4863,1.4863,-0.0124,-0.83,开放申购,开放赎回,0.12%
7257,008396,博时中证500ETF联接A,1.3988,1.3988,1.4105,1.4105,-0.0117,-0.83,开放申购,开放赎回,0.12%
7258,008397,博时中证500ETF联接C,1.3924,1.3924,1.4040,1.4040,-0.0116,-0.83,开放申购,开放赎回,0.00%
